date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,size_1,size_2
1992278,-64.7563,93.5452,1,0,0,0,0,0
1992279,-64.7625,93.4249,1,0,0,0,0,0
1992280,-64.7726,93.2695,1,0,0,0,0,0
1992281,-64.7869,93.079,1,0,0,0,0,0
1992282,-64.8011,92.8885,1,0,0,0,0,0
1992283,-64.8222,92.7491,1,0,0,0,0,0
1992284,-64.8501,92.6606,1,0,0,0,0,0
1992285,-64.878,92.5721,1,0,0,0,0,0
1992286,-64.9267,92.4108,1,0,0,0,0,0
1992287,-64.9962,92.1765,1,0,0,0,0,0
1992288,-65.0657,91.9422,1,0,0,0,0,0
1992289,-65.112,91.8073,1,0,0,0,0,0
1992290,-65.1351,91.7717,1,0,0,0,0,0
1992291,-65.1583,91.7361,1,0,0,0,0,0
1992292,-65.1735,91.6833,1,0,0,0,0,0
1992293,-65.1807,91.6131,1,0,0,0,0,0
1992294,-65.188,91.543,1,0,0,0,0,0
1992295,-65.1916,91.508,1,0,0,0,0,0
1992296,-65.1916,91.508,1,0,0,0,0,0
1992297,-65.1916,91.508,1,0,0,0,0,0
1992298,-65.1974,91.4106,1,0,0,0,0,0
1992299,-65.209,91.2158,1,0,0,0,0,0
1992300,-65.2206,91.021,1,0,0,0,0,0
1992301,-65.2645,90.8663,1,0,0,0,0,0
1992302,-65.3408,90.7516,1,0,0,0,0,0
1992303,-65.4171,90.637,1,0,0,0,0,0
1992304,-65.4651,90.493,1,0,0,0,0,0
1992305,-65.4847,90.3195,1,0,0,0,0,0
1992306,-65.5043,90.1459,1,0,0,0,0,0
1992307,-65.5289,90.0198,1,0,0,0,0,0
1992308,-65.5586,89.941,1,0,0,0,0,0
1992309,-65.5883,89.8622,1,0,0,0,0,0
1992310,-65.6031,89.8228,1,0,0,0,0,0
1992311,-65.6031,89.8228,1,0,0,0,0,0
1992312,-65.6031,89.8228,1,0,0,0,0,0
1992313,-65.6031,89.8228,1,0,0,0,0,0
1992314,-65.6031,89.8228,1,0,0,0,0,0
1992315,-65.6031,89.8228,1,0,0,0,0,0
1992316,-65.6066,89.4836,1,0,0,0,0,0
1992317,-65.6136,88.8053,1,0,0,0,0,0
1992318,-65.6205,88.127,1,0,0,0,0,0
1992319,-65.6264,87.6499,1,0,0,0,0,0
1992320,-65.631,87.3742,1,0,0,0,0,0
1992321,-65.6358,87.0985,1,0,0,0,0,0
1992322,-65.6366,86.898,1,0,0,0,0,0
1992323,-65.6337,86.7726,1,0,0,0,0,0
1992324,-65.6308,86.6474,1,0,0,0,0,0
1992325,-65.6293,86.5847,1,0,0,0,0,0
1992326,-65.6293,86.5847,1,0,0,0,0,0
1992327,-65.6293,86.5847,1,0,0,0,0,0
1992328,-65.6293,86.5847,1,0,0,0,0,0
1992329,-65.6293,86.5847,1,0,0,0,0,0
1992330,-65.6293,86.5847,1,0,0,0,0,0
1992331,-65.6382,86.5438,1,0,0,0,0,0
1992332,-65.6559,86.462,1,0,0,0,0,0
