2936,-50.694,-21.711
2937,-50.769,-21.410
2938,-50.844,-21.108
2939,-50.918,-20.804
2940,-50.990,-20.499
2941,-51.062,-20.193
2942,-51.132,-19.885
2943,-51.202,-19.577
2944,-51.271,-19.267
2945,-51.338,-18.956
2946,-51.405,-18.644
2947,-51.470,-18.330
2948,-51.535,-18.016
2949,-51.598,-17.700
2950,-51.660,-17.384
2951,-51.721,-17.066
2952,-51.782,-16.747
2953,-51.841,-16.427
2954,-51.899,-16.106
2955,-51.955,-15.784
2956,-52.011,-15.461
2957,-52.066,-15.137
2958,-52.119,-14.812
2959,-52.172,-14.486
2960,-52.223,-14.159
2961,-52.273,-13.831
2962,-52.322,-13.502
